ensembl,gene,transcript,ensemblfamily
ENSG00000197381,ADARB1,ENST00000629643,PTHR10910_SF58
ENSG00000197381,ADARB1,ENST00000460734,
ENSG00000197381,ADARB1,ENST00000492414,PTHR10910_SF58
ENSG00000197381,ADARB1,ENST00000360697,PTHR10910_SF58
ENSG00000197381,ADARB1,ENST00000464215,
ENSG00000197381,ADARB1,ENST00000389861,
ENSG00000197381,ADARB1,ENST00000496664,PTHR10910_SF58
ENSG00000197381,ADARB1,ENST00000631642,
ENSG00000197381,ADARB1,ENST00000611195,
ENSG00000197381,ADARB1,ENST00000449478,PTHR10910_SF58
ENSG00000197381,ADARB1,ENST00000462214,
ENSG00000197381,ADARB1,ENST00000481022,
ENSG00000197381,ADARB1,ENST00000437626,PTHR10910_SF58
ENSG00000197405,C5AR1,ENST00000355085,PTHR24225
ENSG00000197405,C5AR1,ENST00000594787,
ENSG00000197405,C5AR1,ENST00000595501,
ENSG00000197461,PDGFA,ENST00000402802,PTHR11633_SF3
ENSG00000197461,PDGFA,ENST00000354513,PTHR11633_SF3
ENSG00000197461,PDGFA,ENST00000482462,
ENSG00000197461,PDGFA,ENST00000426681,
ENSG00000197461,PDGFA,ENST00000405692,PTHR11633_SF3
ENSG00000197461,PDGFA,ENST00000400761,PTHR11633_SF3
ENSG00000197540,GZMM,ENST00000592501,PTHR24259_SF33
ENSG00000197540,GZMM,ENST00000264553,PTHR24259_SF33
ENSG00000197561,ELANE,ENST00000263621,PTHR24257
ENSG00000197561,ELANE,ENST00000590230,PTHR24257
ENSG00000197646,PDCD1LG2,ENST00000397747,PTHR25462_SF56
ENSG00000197747,S100A10,ENST00000478348,
ENSG00000197747,S100A10,ENST00000368809,PTHR11639_SF56
ENSG00000197747,S100A10,ENST00000368811,PTHR11639_SF56
ENSG00000197747,S100A10,ENST00000478574,
ENSG00000197766,CFD,ENST00000327726,PTHR24265_SF83
ENSG00000197766,CFD,ENST00000592860,PTHR24265_SF83
ENSG00000197769,MAP1LC3C,ENST00000357246,PTHR10969_SF24
ENSG00000197879,MYO1C,ENST00000576822,
ENSG00000197879,MYO1C,ENST00000571615,
ENSG00000197879,MYO1C,ENST00000573853,PTHR13140_SF255
ENSG00000197879,MYO1C,ENST00000575158,PTHR13140_SF255
ENSG00000197879,MYO1C,ENST00000574308,
ENSG00000197879,MYO1C,ENST00000575011,
ENSG00000197879,MYO1C,ENST00000574341,
ENSG00000197879,MYO1C,ENST00000648651,PTHR13140_SF255
ENSG00000197879,MYO1C,ENST00000646049,PTHR13140_SF255
ENSG00000197879,MYO1C,ENST00000361007,PTHR13140_SF255
ENSG00000197879,MYO1C,ENST00000570984,PTHR13140_SF255
ENSG00000197879,MYO1C,ENST00000571851,
ENSG00000197879,MYO1C,ENST00000575864,
ENSG00000197879,MYO1C,ENST00000572615,
ENSG00000197879,MYO1C,ENST00000575335,PTHR13140_SF255
ENSG00000197879,MYO1C,ENST00000570490,PTHR13140_SF255
ENSG00000197879,MYO1C,ENST00000545534,PTHR13140_SF255
ENSG00000197879,MYO1C,ENST00000573961,
ENSG00000197879,MYO1C,ENST00000573198,
ENSG00000197879,MYO1C,ENST00000648446,PTHR13140_SF255
ENSG00000197885,NKIRAS1,ENST00000425478,PTHR24070_SF214
ENSG00000197885,NKIRAS1,ENST00000443659,PTHR24070_SF214
ENSG00000197885,NKIRAS1,ENST00000614374,PTHR24070_SF214
ENSG00000197885,NKIRAS1,ENST00000415901,PTHR24070_SF214
ENSG00000197885,NKIRAS1,ENST00000416026,PTHR24070_SF214
ENSG00000197885,NKIRAS1,ENST00000421515,PTHR24070_SF214
ENSG00000197885,NKIRAS1,ENST00000412028,PTHR24070_SF214
ENSG00000197885,NKIRAS1,ENST00000437230,PTHR24070_SF214
ENSG00000197885,NKIRAS1,ENST00000388759,PTHR24070_SF214
ENSG00000197919,IFNA1,ENST00000276927,PTHR11691
ENSG00000197943,PLCG2,ENST00000569523,
ENSG00000197943,PLCG2,ENST00000563269,
ENSG00000197943,PLCG2,ENST00000570198,
ENSG00000197943,PLCG2,ENST00000359376,PTHR10336_SF25
ENSG00000197943,PLCG2,ENST00000570196,
ENSG00000197943,PLCG2,ENST00000567373,
ENSG00000197943,PLCG2,ENST00000565020,
ENSG00000197943,PLCG2,ENST00000569929,
ENSG00000197943,PLCG2,ENST00000563375,
ENSG00000197943,PLCG2,ENST00000567356,
ENSG00000197943,PLCG2,ENST00000564138,PTHR10336_SF25
ENSG00000197943,PLCG2,ENST00000562605,
ENSG00000197943,PLCG2,ENST00000563193,PTHR10336_SF25
ENSG00000197943,PLCG2,ENST00000567980,
ENSG00000197943,PLCG2,ENST00000565400,
ENSG00000197943,PLCG2,ENST00000565054,PTHR10336_SF25
ENSG00000197943,PLCG2,ENST00000563834,
ENSG00000197992,CLEC9A,ENST00000538482,
ENSG00000197992,CLEC9A,ENST00000355819,PTHR22800_SF11
ENSG00000197992,CLEC9A,ENST00000544751,
ENSG00000198001,IRAK4,ENST00000550361,
ENSG00000198001,IRAK4,ENST00000547928,
ENSG00000198001,IRAK4,ENST00000550616,PTHR24419_SF0
ENSG00000198001,IRAK4,ENST00000440781,PTHR24419_SF0
ENSG00000198001,IRAK4,ENST00000551736,PTHR24419_SF0
ENSG00000198001,IRAK4,ENST00000552309,
ENSG00000198001,IRAK4,ENST00000546780,
ENSG00000198001,IRAK4,ENST00000431837,PTHR24419_SF0
ENSG00000198001,IRAK4,ENST00000550615,
ENSG00000198001,IRAK4,ENST00000613694,PTHR24419_SF0
ENSG00000198001,IRAK4,ENST00000448290,PTHR24419_SF0
ENSG00000198001,IRAK4,ENST00000547521,
ENSG00000198001,IRAK4,ENST00000547101,
ENSG00000198001,IRAK4,ENST00000550386,
ENSG00000198053,SIRPA,ENST00000622179,PTHR19971
ENSG00000198053,SIRPA,ENST00000356025,PTHR19971
ENSG00000198053,SIRPA,ENST00000358771,PTHR19971
ENSG00000198053,SIRPA,ENST00000400068,PTHR19971
ENSG00000198060,MARCH5,ENST00000462465,
ENSG00000198060,MARCH5,ENST00000358935,PTHR12267
ENSG00000198060,MARCH5,ENST00000492319,
ENSG00000198060,MARCH5,ENST00000467521,
ENSG00000198178,CLEC4C,ENST00000360345,PTHR22802_SF204
ENSG00000198178,CLEC4C,ENST00000543765,PTHR22802_SF204
ENSG00000198178,CLEC4C,ENST00000354629,PTHR22802_SF204
ENSG00000198178,CLEC4C,ENST00000537530,PTHR22802_SF204
ENSG00000198178,CLEC4C,ENST00000540085,PTHR22802_SF204
ENSG00000198178,CLEC4C,ENST00000542353,PTHR22802_SF204
ENSG00000198183,BPIFA1,ENST00000354297,PTHR10504
ENSG00000198183,BPIFA1,ENST00000375413,PTHR10504
ENSG00000198183,BPIFA1,ENST00000375422,PTHR10504
ENSG00000198183,BPIFA1,ENST00000618484,PTHR10504
ENSG00000198286,CARD11,ENST00000355508,PTHR14559_SF10
ENSG00000198286,CARD11,ENST00000396946,PTHR14559_SF10
ENSG00000198286,CARD11,ENST00000480332,
ENSG00000198286,CARD11,ENST00000356408,PTHR14559_SF10
ENSG00000198668,CALM1,ENST00000553964,
ENSG00000198668,CALM1,ENST00000447653,PTHR23050_SF150
ENSG00000198668,CALM1,ENST00000555132,
ENSG00000198668,CALM1,ENST00000661807,PTHR23050_SF155
ENSG00000198668,CALM1,ENST00000554296,
ENSG00000198668,CALM1,ENST00000356978,PTHR23050_SF155
ENSG00000198668,CALM1,ENST00000553630,PTHR23050_SF139
ENSG00000198668,CALM1,ENST00000553422,PTHR23050_SF139
ENSG00000198668,CALM1,ENST00000553542,PTHR23050_SF150
ENSG00000198668,CALM1,ENST00000557123,
ENSG00000198668,CALM1,ENST00000663135,PTHR23050_SF150
ENSG00000198668,CALM1,ENST00000626705,PTHR23050_SF139
ENSG00000198668,CALM1,ENST00000557020,PTHR23050_SF150
ENSG00000198668,CALM1,ENST00000544280,PTHR23050_SF150
ENSG00000198668,CALM1,ENST00000556757,
ENSG00000198668,CALM1,ENST00000553995,
ENSG00000198668,CALM1,ENST00000659177,PTHR23050_SF150
ENSG00000198668,CALM1,ENST00000555267,
ENSG00000198668,CALM1,ENST00000556721,
ENSG00000198736,MSRB1,ENST00000622125,PTHR10173_SF11
ENSG00000198736,MSRB1,ENST00000361871,PTHR10173_SF11
ENSG00000198736,MSRB1,ENST00000564908,PTHR10173_SF11
ENSG00000198736,MSRB1,ENST00000473663,
ENSG00000198736,MSRB1,ENST00000399753,PTHR10173_SF11
ENSG00000198736,MSRB1,ENST00000489198,
ENSG00000198794,SCAMP5,ENST00000568119,PTHR10687_SF5
ENSG00000198794,SCAMP5,ENST00000564779,PTHR10687_SF5
ENSG00000198794,SCAMP5,ENST00000564491,PTHR10687_SF5
ENSG00000198794,SCAMP5,ENST00000565989,PTHR10687_SF5
ENSG00000198794,SCAMP5,ENST00000425597,PTHR10687_SF5
ENSG00000198794,SCAMP5,ENST00000361900,PTHR10687_SF5
ENSG00000198794,SCAMP5,ENST00000562327,PTHR10687_SF5
ENSG00000198794,SCAMP5,ENST00000568081,PTHR10687_SF5
ENSG00000198794,SCAMP5,ENST00000566872,PTHR10687_SF5
ENSG00000198794,SCAMP5,ENST00000562212,PTHR10687_SF5
ENSG00000198794,SCAMP5,ENST00000567529,PTHR10687_SF5
ENSG00000198794,SCAMP5,ENST00000564141,
ENSG00000198794,SCAMP5,ENST00000562765,PTHR10687_SF5
ENSG00000198794,SCAMP5,ENST00000568018,PTHR10687_SF5
ENSG00000198794,SCAMP5,ENST00000568423,PTHR10687_SF5
ENSG00000198794,SCAMP5,ENST00000567535,
ENSG00000198794,SCAMP5,ENST00000567920,PTHR10687_SF5
ENSG00000198794,SCAMP5,ENST00000565923,
ENSG00000198821,CD247,ENST00000483825,
ENSG00000198821,CD247,ENST00000470379,
ENSG00000198821,CD247,ENST00000476733,
ENSG00000198821,CD247,ENST00000392122,PTHR10035
ENSG00000198821,CD247,ENST00000362089,PTHR10035
ENSG00000198821,CD247,ENST00000485089,
ENSG00000198821,CD247,ENST00000479979,
ENSG00000198830,HMGN2,ENST00000467700,
ENSG00000198830,HMGN2,ENST00000468388,
ENSG00000198830,HMGN2,ENST00000466194,
ENSG00000198830,HMGN2,ENST00000460563,
ENSG00000198830,HMGN2,ENST00000479815,
ENSG00000198830,HMGN2,ENST00000619352,PTHR23087
ENSG00000198830,HMGN2,ENST00000493418,
ENSG00000198830,HMGN2,ENST00000361427,PTHR23087
ENSG00000198830,HMGN2,ENST00000463817,
ENSG00000198830,HMGN2,ENST00000464888,
ENSG00000198873,GRK5,ENST00000392870,PTHR24355_SF25
ENSG00000198873,GRK5,ENST00000369108,
ENSG00000198909,MAP3K3,ENST00000579585,PTHR24360_SF38
ENSG00000198909,MAP3K3,ENST00000577395,PTHR24360_SF38
ENSG00000198909,MAP3K3,ENST00000361733,PTHR24360_SF38
ENSG00000198909,MAP3K3,ENST00000581732,
ENSG00000198909,MAP3K3,ENST00000577784,
ENSG00000198909,MAP3K3,ENST00000578622,
ENSG00000198909,MAP3K3,ENST00000577597,
ENSG00000198909,MAP3K3,ENST00000585302,
ENSG00000198909,MAP3K3,ENST00000584573,PTHR24360_SF38
ENSG00000198909,MAP3K3,ENST00000361357,PTHR24360_SF38
ENSG00000198909,MAP3K3,ENST00000577839,
ENSG00000198911,SREBF2,ENST00000490262,
ENSG00000198911,SREBF2,ENST00000463741,
ENSG00000198911,SREBF2,ENST00000361204,PTHR12565_SF6
ENSG00000198911,SREBF2,ENST00000435061,PTHR12565_SF6
ENSG00000198911,SREBF2,ENST00000612482,PTHR12565_SF6
ENSG00000198911,SREBF2,ENST00000464119,
ENSG00000198911,SREBF2,ENST00000491541,
ENSG00000198911,SREBF2,ENST00000462539,
ENSG00000198911,SREBF2,ENST00000424354,PTHR12565_SF6
ENSG00000198933,TBKBP1,ENST00000622396,PTHR14432
ENSG00000198933,TBKBP1,ENST00000578982,PTHR14432
ENSG00000198933,TBKBP1,ENST00000537587,PTHR14432
ENSG00000198933,TBKBP1,ENST00000361722,PTHR14432
ENSG00000203747,FCGR3A,ENST00000436743,PTHR11481
ENSG00000203747,FCGR3A,ENST00000426740,PTHR11481
ENSG00000203747,FCGR3A,ENST00000367967,PTHR11481
ENSG00000203747,FCGR3A,ENST00000442336,PTHR11481
ENSG00000203747,FCGR3A,ENST00000367969,PTHR11481
ENSG00000203747,FCGR3A,ENST00000443193,PTHR11481
ENSG00000203747,FCGR3A,ENST00000476031,
ENSG00000203805,PLPP4,ENST00000398250,PTHR10165_SF90
ENSG00000203805,PLPP4,ENST00000369073,PTHR10165_SF90
ENSG00000203805,PLPP4,ENST00000496437,
ENSG00000203805,PLPP4,ENST00000427079,PTHR10165_SF90
ENSG00000204103,MAFB,ENST00000373313,PTHR10129_SF10
ENSG00000204305,AGER,ENST00000375055,PTHR11973_SF1
ENSG00000204305,AGER,ENST00000488669,
ENSG00000204305,AGER,ENST00000375076,PTHR11973_SF1
ENSG00000204305,AGER,ENST00000375065,PTHR11973_SF1
ENSG00000204305,AGER,ENST00000375067,PTHR11973_SF1
ENSG00000204305,AGER,ENST00000620802,PTHR11973_SF1
ENSG00000204305,AGER,ENST00000473619,
ENSG00000204305,AGER,ENST00000450110,PTHR11973_SF1
ENSG00000204305,AGER,ENST00000538695,PTHR11973_SF1
ENSG00000204305,AGER,ENST00000469940,
ENSG00000204305,AGER,ENST00000375056,PTHR11973_SF1
ENSG00000204305,AGER,ENST00000375070,PTHR11973_SF1
ENSG00000204305,AGER,ENST00000484849,
ENSG00000204305,AGER,ENST00000438221,PTHR11973_SF1
ENSG00000204305,AGER,ENST00000375069,PTHR11973_SF1
ENSG00000204308,RNF5,ENST00000375094,PTHR12313
ENSG00000204308,RNF5,ENST00000487940,
ENSG00000204371,EHMT2,ENST00000494816,
ENSG00000204371,EHMT2,ENST00000375528,PTHR22884_SF306
ENSG00000204371,EHMT2,ENST00000395728,PTHR22884_SF306
ENSG00000204371,EHMT2,ENST00000465429,
ENSG00000204371,EHMT2,ENST00000461880,
ENSG00000204371,EHMT2,ENST00000477678,
ENSG00000204371,EHMT2,ENST00000480912,
ENSG00000204371,EHMT2,ENST00000436026,PTHR22884_SF306
ENSG00000204371,EHMT2,ENST00000375537,PTHR22884_SF306
ENSG00000204371,EHMT2,ENST00000375530,PTHR22884_SF306
ENSG00000204371,EHMT2,ENST00000478491,
ENSG00000204371,EHMT2,ENST00000463484,
ENSG00000204386,NEU1,ENST00000491768,PTHR10628
ENSG00000204386,NEU1,ENST00000375631,PTHR10628
ENSG00000204386,NEU1,ENST00000480384,
ENSG00000204386,NEU1,ENST00000495807,
ENSG00000204389,HSPA1A,ENST00000608703,PTHR19375_SF155
ENSG00000204389,HSPA1A,ENST00000375651,PTHR19375_SF155
ENSG00000204397,CARD16,ENST00000525374,PTHR10454_SF34
ENSG00000204397,CARD16,ENST00000528513,PTHR10454_SF34
ENSG00000204397,CARD16,ENST00000375704,PTHR10454_SF34
ENSG00000204397,CARD16,ENST00000527065,
ENSG00000204397,CARD16,ENST00000375706,PTHR10454_SF34
ENSG00000204403,CASP12,ENST00000433738,
ENSG00000204403,CASP12,ENST00000508062,PTHR10454_SF134
ENSG00000204403,CASP12,ENST00000441710,PTHR10454_SF134
ENSG00000204403,CASP12,ENST00000446862,PTHR10454_SF134
ENSG00000204403,CASP12,ENST00000422698,PTHR10454_SF134
ENSG00000204403,CASP12,ENST00000448103,PTHR10454_SF134
ENSG00000204403,CASP12,ENST00000447913,
ENSG00000204403,CASP12,ENST00000458137,PTHR10454_SF134
ENSG00000204403,CASP12,ENST00000417998,PTHR10454_SF134
ENSG00000204403,CASP12,ENST00000613512,PTHR10454_SF134
ENSG00000204403,CASP12,ENST00000375726,PTHR10454_SF134
ENSG00000204403,CASP12,ENST00000494737,PTHR10454_SF134
ENSG00000204482,LST1,ENST00000419073,
ENSG00000204482,LST1,ENST00000460834,
ENSG00000204482,LST1,ENST00000464526,
ENSG00000204482,LST1,ENST00000376090,
ENSG00000204482,LST1,ENST00000303757,
ENSG00000204482,LST1,ENST00000464044,
ENSG00000204482,LST1,ENST00000339530,
ENSG00000204482,LST1,ENST00000376110,
ENSG00000204482,LST1,ENST00000396101,
ENSG00000204482,LST1,ENST00000211921,
ENSG00000204482,LST1,ENST00000376092,
ENSG00000204482,LST1,ENST00000376086,
ENSG00000204482,LST1,ENST00000376096,
ENSG00000204482,LST1,ENST00000376089,PTHR15452
ENSG00000204482,LST1,ENST00000433492,
ENSG00000204482,LST1,ENST00000418507,PTHR15452
ENSG00000204482,LST1,ENST00000376093,PTHR15452
ENSG00000204482,LST1,ENST00000438075,PTHR15452
ENSG00000204482,LST1,ENST00000376099,
ENSG00000204482,LST1,ENST00000490742,
ENSG00000204482,LST1,ENST00000396112,
ENSG00000204520,MICA,ENST00000421350,PTHR16675
ENSG00000204520,MICA,ENST00000616296,PTHR16675
ENSG00000204520,MICA,ENST00000449934,PTHR16675
ENSG00000204525,HLA-C,ENST00000383329,PTHR16675
ENSG00000204525,HLA-C,ENST00000470363,
ENSG00000204525,HLA-C,ENST00000487245,
ENSG00000204525,HLA-C,ENST00000466892,
ENSG00000204525,HLA-C,ENST00000376228,PTHR16675
ENSG00000204525,HLA-C,ENST00000415537,PTHR16675
ENSG00000204525,HLA-C,ENST00000484378,
ENSG00000204525,HLA-C,ENST00000495835,
ENSG00000204525,HLA-C,ENST00000376237,PTHR16675
ENSG00000204525,HLA-C,ENST00000640219,PTHR16675
ENSG00000204577,LILRB3,ENST00000346401,PTHR11738
ENSG00000204577,LILRB3,ENST00000245620,PTHR11738
ENSG00000204577,LILRB3,ENST00000468668,
ENSG00000204577,LILRB3,ENST00000460208,
ENSG00000204577,LILRB3,ENST00000445347,PTHR11738
ENSG00000204577,LILRB3,ENST00000414379,PTHR11738
ENSG00000204577,LILRB3,ENST00000391750,PTHR11738
ENSG00000204577,LILRB3,ENST00000436504,
ENSG00000204577,LILRB3,ENST00000469273,
ENSG00000204610,TRIM15,ENST00000376688,PTHR24103_SF259
ENSG00000204610,TRIM15,ENST00000433744,PTHR24103_SF259
ENSG00000204610,TRIM15,ENST00000477944,
ENSG00000204610,TRIM15,ENST00000376694,PTHR24103_SF259
ENSG00000204610,TRIM15,ENST00000619857,PTHR24103_SF259
ENSG00000204613,TRIM10,ENST00000449742,PTHR24103_SF44
ENSG00000204613,TRIM10,ENST00000376704,PTHR24103_SF44
ENSG00000204616,TRIM31,ENST00000376734,PTHR24103_SF87
ENSG00000204616,TRIM31,ENST00000480808,
ENSG00000204616,TRIM31,ENST00000468264,
ENSG00000204616,TRIM31,ENST00000484583,
ENSG00000204616,TRIM31,ENST00000493404,
ENSG00000204616,TRIM31,ENST00000471695,
ENSG00000204616,TRIM31,ENST00000485864,
ENSG00000204671,IL31,ENST00000377035,TF339844
ENSG00000204673,AKT1S1,ENST00000599525,
ENSG00000204673,AKT1S1,ENST00000391831,PTHR21844
ENSG00000204673,AKT1S1,ENST00000391834,PTHR21844
ENSG00000204673,AKT1S1,ENST00000391830,PTHR21844
ENSG00000204673,AKT1S1,ENST00000482622,
ENSG00000204673,AKT1S1,ENST00000344175,PTHR21844
ENSG00000204673,AKT1S1,ENST00000391835,PTHR21844
ENSG00000204673,AKT1S1,ENST00000391833,PTHR21844
ENSG00000204673,AKT1S1,ENST00000391832,PTHR21844
ENSG00000204713,TRIM27,ENST00000496091,
ENSG00000204713,TRIM27,ENST00000377199,PTHR24103_SF271
ENSG00000204713,TRIM27,ENST00000414543,PTHR24103_SF271
ENSG00000204713,TRIM27,ENST00000377194,PTHR24103_SF271
ENSG00000204713,TRIM27,ENST00000481474,
ENSG00000204713,TRIM27,ENST00000467742,
ENSG00000204713,TRIM27,ENST00000498117,
ENSG00000204977,TRIM13,ENST00000442421,PTHR24103_SF252
ENSG00000204977,TRIM13,ENST00000457662,PTHR24103_SF252
ENSG00000204977,TRIM13,ENST00000356017,PTHR24103_SF252
ENSG00000204977,TRIM13,ENST00000378183,PTHR24103_SF252
ENSG00000204977,TRIM13,ENST00000474805,
ENSG00000204977,TRIM13,ENST00000420995,PTHR24103_SF252
ENSG00000204977,TRIM13,ENST00000378182,PTHR24103_SF252
ENSG00000204977,TRIM13,ENST00000478111,
ENSG00000205213,LGR4,ENST00000379214,PTHR24367_SF246
ENSG00000205213,LGR4,ENST00000527773,
ENSG00000205213,LGR4,ENST00000530658,
ENSG00000205213,LGR4,ENST00000489910,
ENSG00000205213,LGR4,ENST00000389858,PTHR24367_SF246
ENSG00000205213,LGR4,ENST00000480977,PTHR24367_SF246
ENSG00000205356,TECPR1,ENST00000479975,
ENSG00000205356,TECPR1,ENST00000472845,
ENSG00000205356,TECPR1,ENST00000485716,
ENSG00000205356,TECPR1,ENST00000415086,PTHR23250
ENSG00000205356,TECPR1,ENST00000463402,
ENSG00000205356,TECPR1,ENST00000471397,
ENSG00000205356,TECPR1,ENST00000462511,
ENSG00000205356,TECPR1,ENST00000483740,
ENSG00000205356,TECPR1,ENST00000490842,
ENSG00000205356,TECPR1,ENST00000488667,
ENSG00000205356,TECPR1,ENST00000420697,PTHR23250
ENSG00000205356,TECPR1,ENST00000447648,PTHR23250
ENSG00000205356,TECPR1,ENST00000463648,
ENSG00000205356,TECPR1,ENST00000423128,PTHR23250
ENSG00000205356,TECPR1,ENST00000479911,
ENSG00000205356,TECPR1,ENST00000476659,
ENSG00000205356,TECPR1,ENST00000474915,
ENSG00000205403,CFI,ENST00000504853,
ENSG00000205403,CFI,ENST00000618244,PTHR24265_SF13
ENSG00000205403,CFI,ENST00000510800,PTHR24265_SF13
ENSG00000205403,CFI,ENST00000515512,
ENSG00000205403,CFI,ENST00000512148,PTHR24265_SF13
ENSG00000205403,CFI,ENST00000394634,PTHR24265_SF13
ENSG00000205403,CFI,ENST00000643384,
ENSG00000205403,CFI,ENST00000394635,PTHR24265_SF13
ENSG00000205809,KLRC2,ENST00000537017,PTHR22800_SF162
ENSG00000205809,KLRC2,ENST00000536833,PTHR22800_SF162
ENSG00000205809,KLRC2,ENST00000381901,PTHR22800_SF162
ENSG00000205809,KLRC2,ENST00000619500,PTHR22800_SF162
ENSG00000205809,KLRC2,ENST00000535069,PTHR22800_SF162
ENSG00000205809,KLRC2,ENST00000381902,PTHR22800_SF162
ENSG00000205846,CLEC6A,ENST00000382073,PTHR22802_SF10
ENSG00000206047,DEFA1,ENST00000382692,PTHR11876
ENSG00000206047,DEFA1,ENST00000382679,PTHR11876
ENSG00000206557,TRIM71,ENST00000383763,PTHR24103_SF281
ENSG00000211891,IGHE,ENST00000641420,PTHR23266_SF90
ENSG00000211891,IGHE,ENST00000390541,PTHR23266_SF90
ENSG00000211892,IGHG4,ENST00000390543,PTHR23266_SF72
ENSG00000211892,IGHG4,ENST00000641978,PTHR23266_SF72
ENSG00000211893,IGHG2,ENST00000641095,PTHR23266_SF72
ENSG00000211893,IGHG2,ENST00000390545,PTHR23266_SF72
ENSG00000211896,IGHG1,ENST00000390542,PTHR23266_SF72
ENSG00000211896,IGHG1,ENST00000390549,PTHR23266_SF72
ENSG00000211896,IGHG1,ENST00000390548,PTHR23266_SF72
ENSG00000211897,IGHG3,ENST00000641136,PTHR23266_SF72
ENSG00000211897,IGHG3,ENST00000390551,PTHR23266_SF72
ENSG00000213016,AC245036.1,ENST00000391727,
ENSG00000213281,NRAS,ENST00000369535,PTHR24070_SF189
ENSG00000213341,CHUK,ENST00000370397,PTHR22969
ENSG00000213341,CHUK,ENST00000585551,
ENSG00000213341,CHUK,ENST00000590930,
ENSG00000213341,CHUK,ENST00000588656,
ENSG00000213658,LAT,ENST00000568899,
ENSG00000213658,LAT,ENST00000564447,
ENSG00000213658,LAT,ENST00000395456,PTHR15586
ENSG00000213658,LAT,ENST00000354453,PTHR15586
ENSG00000213658,LAT,ENST00000630764,PTHR15586
ENSG00000213658,LAT,ENST00000566415,
ENSG00000213658,LAT,ENST00000395461,PTHR15586
ENSG00000213658,LAT,ENST00000568440,
ENSG00000213658,LAT,ENST00000564277,PTHR15586
ENSG00000213658,LAT,ENST00000563964,
ENSG00000213658,LAT,ENST00000562472,
ENSG00000213658,LAT,ENST00000360872,PTHR15586
ENSG00000213658,LAT,ENST00000454369,PTHR15586
ENSG00000213658,LAT,ENST00000562701,PTHR15586
ENSG00000213658,LAT,ENST00000566270,
ENSG00000213658,LAT,ENST00000566177,PTHR15586
ENSG00000213658,LAT,ENST00000570232,PTHR15586
ENSG00000213689,TREX1,ENST00000456089,PTHR13058
ENSG00000213689,TREX1,ENST00000492235,PTHR13058
ENSG00000213689,TREX1,ENST00000433541,PTHR13058
ENSG00000213689,TREX1,ENST00000444177,PTHR13058
ENSG00000213689,TREX1,ENST00000635452,PTHR13058
ENSG00000213689,TREX1,ENST00000625293,PTHR13058
ENSG00000213809,KLRK1,ENST00000540818,PTHR22800_SF14
ENSG00000213809,KLRK1,ENST00000396451,
ENSG00000213809,KLRK1,ENST00000544449,
ENSG00000213809,KLRK1,ENST00000240618,PTHR22800_SF14
ENSG00000213809,KLRK1,ENST00000540267,
ENSG00000213886,UBD,ENST00000377050,PTHR10666_SF5
ENSG00000213903,LTB4R,ENST00000556141,PTHR24227
ENSG00000213903,LTB4R,ENST00000396789,PTHR24229_SF35
ENSG00000213903,LTB4R,ENST00000396782,PTHR24229_SF35
ENSG00000213903,LTB4R,ENST00000553481,PTHR24230
ENSG00000213903,LTB4R,ENST00000345363,PTHR24229_SF35
ENSG00000213928,IRF9,ENST00000560365,
ENSG00000213928,IRF9,ENST00000560542,
ENSG00000213928,IRF9,ENST00000561415,
ENSG00000213928,IRF9,ENST00000560311,
ENSG00000213928,IRF9,ENST00000324076,PTHR11949_SF21
ENSG00000213928,IRF9,ENST00000560852,PTHR11949_SF21
ENSG00000213928,IRF9,ENST00000561009,
ENSG00000213928,IRF9,ENST00000557894,PTHR11949_SF21
ENSG00000213928,IRF9,ENST00000559229,
ENSG00000213928,IRF9,ENST00000559284,PTHR11949_SF21
ENSG00000213928,IRF9,ENST00000396864,PTHR11949_SF21
ENSG00000213928,IRF9,ENST00000559863,
ENSG00000213928,IRF9,ENST00000561342,PTHR11949_SF21
ENSG00000213928,IRF9,ENST00000560275,PTHR11949_SF21
ENSG00000213928,IRF9,ENST00000561412,
ENSG00000214042,IFNA7,ENST00000239347,PTHR11691
ENSG00000214943,GPR33,ENST00000399285,PTHR24225
ENSG00000221869,CEBPD,ENST00000408965,PTHR23334_SF3
ENSG00000224389,C4B,ENST00000496065,
ENSG00000224389,C4B,ENST00000474912,
ENSG00000224389,C4B,ENST00000486992,
ENSG00000224389,C4B,ENST00000461632,
ENSG00000224389,C4B,ENST00000496560,
ENSG00000224389,C4B,ENST00000473957,
ENSG00000224389,C4B,ENST00000485263,
ENSG00000224389,C4B,ENST00000485543,
ENSG00000224389,C4B,ENST00000463249,
ENSG00000224389,C4B,ENST00000468237,
ENSG00000224389,C4B,ENST00000490071,
ENSG00000224389,C4B,ENST00000478388,
ENSG00000224389,C4B,ENST00000425700,PTHR11412_SF86
ENSG00000224389,C4B,ENST00000435363,PTHR11412_SF86
ENSG00000224389,C4B,ENST00000649658,PTHR11412_SF86
ENSG00000224389,C4B,ENST00000647698,PTHR11412_SF86
ENSG00000224389,C4B,ENST00000648821,
ENSG00000224389,C4B,ENST00000468936,
ENSG00000224389,C4B,ENST00000478438,
ENSG00000228083,IFNA14,ENST00000380222,PTHR11691
ENSG00000232039,DEFT1P2,ENST00000453669,
ENSG00000232810,TNF,ENST00000449264,PTHR11471
ENSG00000233136,USP17L11,ENST00000613973,PTHR24006_SF382
ENSG00000233136,USP17L11,ENST00000457736,PTHR24006_SF382
ENSG00000233816,IFNA13,ENST00000449498,PTHR11691
